equity_signal,Final Equity,Total Return,Max Drawdown,combination_name,total_trades,Signal,Ticker
rrg_equity_equal,10957.696999999993,9.576969999999909,-9.24197691005786,rrg,,rrg,BPE.MI
rema_50100150__rema_50100150_equity_equal,10957.696999999993,9.576969999999909,-9.24197691005786,rema_50100150__rema_50100150,1.0,rema_50100150__rema_50100150,BPE.MI
rema_50100150__rsma_50100150_equity_equal,10957.696999999993,9.576969999999909,-9.24197691005786,rema_50100150__rsma_50100150,1.0,rema_50100150__rsma_50100150,BPE.MI
rsma_50100150__rsma_50100150_equity_equal,10957.696999999993,9.576969999999909,-9.24197691005786,rsma_50100150__rsma_50100150,1.0,rsma_50100150__rsma_50100150,BPE.MI
rsma_50100150__rema_50100150_equity_equal,10957.696999999993,9.576969999999909,-9.24197691005786,rsma_50100150__rema_50100150,1.0,rsma_50100150__rema_50100150,BPE.MI
rbo_100__rema_50100150_equity_equal,10957.696999999993,9.576969999999909,-9.24197691005786,rbo_100__rema_50100150,1.0,rbo_100__rema_50100150,BPE.MI
rbo_100__rsma_50100150_equity_equal,10957.696999999993,9.576969999999909,-9.24197691005786,rbo_100__rsma_50100150,1.0,rbo_100__rsma_50100150,BPE.MI
rbo_20__rema_50100150_equity_equal,10868.3632,8.683631999999996,-8.753246007569992,rbo_20__rema_50100150,1.0,rbo_20__rema_50100150,BPE.MI
rbo_20__rsma_50100150_equity_equal,10868.3632,8.683631999999996,-8.753246007569992,rbo_20__rsma_50100150,1.0,rbo_20__rsma_50100150,BPE.MI
rema_50100150_equity_equal,10808.952699999998,8.089526999999986,-8.679487918855607,rema_50100150,,rema_50100150,BPE.MI
rsma_50100150_equity_equal,10808.952699999998,8.089526999999986,-8.679487918855607,rsma_50100150,,rsma_50100150,BPE.MI
rtt_5020__rema_50100150_equity_equal,10649.101599999998,6.491015999999972,-7.004940448201984,rtt_5020__rema_50100150,1.0,rtt_5020__rema_50100150,BPE.MI
rbo_50__rema_50100150_equity_equal,10649.101599999998,6.491015999999972,-7.004940448201984,rbo_50__rema_50100150,1.0,rbo_50__rema_50100150,BPE.MI
rtt_5020__rsma_50100150_equity_equal,10649.101599999998,6.491015999999972,-7.004940448201984,rtt_5020__rsma_50100150,1.0,rtt_5020__rsma_50100150,BPE.MI
rbo_50__rsma_50100150_equity_equal,10649.101599999998,6.491015999999972,-7.004940448201984,rbo_50__rsma_50100150,1.0,rbo_50__rsma_50100150,BPE.MI
rsma_50100150__rbo_100_equity_equal,10646.458000000004,6.464580000000031,-6.408913563751817,rsma_50100150__rbo_100,12.0,rsma_50100150__rbo_100,BPE.MI
rema_50100150__rbo_100_equity_equal,10646.458000000004,6.464580000000031,-6.408913563751817,rema_50100150__rbo_100,12.0,rema_50100150__rbo_100,BPE.MI
rbo_100__rbo_100_equity_equal,10605.94000000002,6.059400000000181,-6.05033799666462,rbo_100__rbo_100,2.0,rbo_100__rbo_100,BPE.MI
rbo_20__rbo_100_equity_equal,10578.51560000001,5.785156000000091,-6.099074323585789,rbo_20__rbo_100,3.0,rbo_20__rbo_100,BPE.MI
rema_50100150__rtt_5020_equity_equal,10553.472300000005,5.534723000000041,-6.143094133191975,rema_50100150__rtt_5020,24.0,rema_50100150__rtt_5020,BPE.MI
rsma_50100150__rtt_5020_equity_equal,10553.472300000005,5.534723000000041,-6.143094133191975,rsma_50100150__rtt_5020,24.0,rsma_50100150__rtt_5020,BPE.MI
rbo_100_equity_equal,10489.290299999995,4.89290299999996,-5.123591384053208,rbo_100,,rbo_100,BPE.MI
rbo_20__rtt_5020_equity_equal,10487.3737,4.873737,-5.292731276794284,rbo_20__rtt_5020,3.0,rbo_20__rtt_5020,BPE.MI
rbo_100__rtt_5020_equity_equal,10472.207399999996,4.722073999999954,-5.394409629988835,rbo_100__rtt_5020,15.0,rbo_100__rtt_5020,BPE.MI
rbo_20_equity_equal,10447.768599999989,4.47768599999987,-5.282866205652062,rbo_20,,rbo_20,BPE.MI
rtt_5020__rbo_100_equity_equal,10422.1434,4.221434000000013,-4.875388597553337,rtt_5020__rbo_100,2.0,rtt_5020__rbo_100,BPE.MI
rbo_50__rbo_100_equity_equal,10422.1434,4.221434000000013,-4.875388597553337,rbo_50__rbo_100,2.0,rbo_50__rbo_100,BPE.MI
rsma_50100150__rbo_20_equity_equal,10398.015000000009,3.980150000000071,-4.755608198143312,rsma_50100150__rbo_20,40.0,rsma_50100150__rbo_20,BPE.MI
rema_50100150__rbo_20_equity_equal,10398.015000000009,3.980150000000071,-4.755608198143312,rema_50100150__rbo_20,40.0,rema_50100150__rbo_20,BPE.MI
rbo_20__rbo_20_equity_equal,10388.792600000012,3.8879260000001192,-4.480627864961529,rbo_20__rbo_20,6.0,rbo_20__rbo_20,BPE.MI
rema_50100150__rbo_50_equity_equal,10378.982599999996,3.789825999999952,-4.732186657635714,rema_50100150__rbo_50,29.0,rema_50100150__rbo_50,BPE.MI
rsma_50100150__rbo_50_equity_equal,10378.982599999996,3.789825999999952,-4.732186657635714,rsma_50100150__rbo_50,29.0,rsma_50100150__rbo_50,BPE.MI
rbo_100__rbo_20_equity_equal,10360.332500000008,3.603325000000068,-4.410501973392496,rbo_100__rbo_20,30.0,rbo_100__rbo_20,BPE.MI
rbo_20__rbo_50_equity_equal,10353.904899999998,3.539048999999972,-4.248050757494197,rbo_20__rbo_50,8.0,rbo_20__rbo_50,BPE.MI
rbo_100__rbo_50_equity_equal,10339.428200000002,3.3942820000000262,-4.366623192321439,rbo_100__rbo_50,19.0,rbo_100__rbo_50,BPE.MI
rbo_50__rtt_5020_equity_equal,10334.102200000005,3.341022000000038,-4.063043336748894,rbo_50__rtt_5020,3.0,rbo_50__rtt_5020,BPE.MI
rtt_5020__rbo_50_equity_equal,10334.102200000005,3.341022000000038,-4.063043336748894,rtt_5020__rbo_50,3.0,rtt_5020__rbo_50,BPE.MI
rtt_5020__rtt_5020_equity_equal,10334.102200000005,3.341022000000038,-4.063043336748894,rtt_5020__rtt_5020,3.0,rtt_5020__rtt_5020,BPE.MI
rbo_50__rbo_50_equity_equal,10334.102200000005,3.341022000000038,-4.063043336748894,rbo_50__rbo_50,3.0,rbo_50__rbo_50,BPE.MI
rtt_5020_equity_equal,10280.82820000001,2.8082820000001174,-3.4399572065354,rtt_5020,,rtt_5020,BPE.MI
rtt_5020__rbo_20_equity_equal,10249.9283,2.4992829999999966,-3.4250997327803443,rtt_5020__rbo_20,6.0,rtt_5020__rbo_20,BPE.MI
rbo_50_equity_equal,10230.6836,2.306836000000012,-5.328755542470236,rbo_50,,rbo_50,BPE.MI
rbo_50__rbo_20_equity_equal,10224.962999999998,2.2496299999999803,-3.281749107186363,rbo_50__rbo_20,18.0,rbo_50__rbo_20,BPE.MI
rbo_50__rbo_20_equity_constant,7962.915199999985,-20.37084800000015,-28.250306625780325,rbo_50__rbo_20,18.0,rbo_50__rbo_20,BPE.MI
rtt_5020__rbo_20_equity_constant,7807.851199999999,-21.92148800000001,-29.40690737995847,rtt_5020__rbo_20,6.0,rtt_5020__rbo_20,BPE.MI
rtt_5020__rbo_50_equity_constant,7018.086300000012,-29.819136999999884,-36.047288995441896,rtt_5020__rbo_50,3.0,rtt_5020__rbo_50,BPE.MI
rbo_50__rbo_50_equity_constant,7018.086300000012,-29.819136999999884,-36.047288995441896,rbo_50__rbo_50,3.0,rbo_50__rbo_50,BPE.MI
rtt_5020__rtt_5020_equity_constant,7018.086300000012,-29.819136999999884,-36.047288995441896,rtt_5020__rtt_5020,3.0,rtt_5020__rtt_5020,BPE.MI
rbo_50__rtt_5020_equity_constant,7018.086300000012,-29.819136999999884,-36.047288995441896,rbo_50__rtt_5020,3.0,rbo_50__rtt_5020,BPE.MI
rbo_100__rbo_50_equity_constant,7002.024700000014,-29.979752999999864,-37.57124236175444,rbo_100__rbo_50,19.0,rbo_100__rbo_50,BPE.MI
rbo_100__rbo_20_equity_constant,6970.295600000007,-30.29704399999993,-36.8985852045986,rbo_100__rbo_20,30.0,rbo_100__rbo_20,BPE.MI
rbo_20__rbo_50_equity_constant,6946.801100000006,-30.53198899999994,-36.96929248415889,rbo_20__rbo_50,8.0,rbo_20__rbo_50,BPE.MI
rema_50100150__rbo_20_equity_constant,6853.699500000018,-31.46300499999982,-37.958056872980364,rema_50100150__rbo_20,40.0,rema_50100150__rbo_20,BPE.MI
rsma_50100150__rbo_20_equity_constant,6853.699500000018,-31.46300499999982,-37.958056872980364,rsma_50100150__rbo_20,40.0,rsma_50100150__rbo_20,BPE.MI
rsma_50100150__rbo_50_equity_constant,6828.759500000006,-31.712404999999944,-39.17067666291149,rsma_50100150__rbo_50,29.0,rsma_50100150__rbo_50,BPE.MI
rema_50100150__rbo_50_equity_constant,6828.759500000006,-31.712404999999944,-39.17067666291149,rema_50100150__rbo_50,29.0,rema_50100150__rbo_50,BPE.MI
rbo_20__rbo_20_equity_constant,6793.040800000007,-32.06959199999992,-37.24308105590475,rbo_20__rbo_20,6.0,rbo_20__rbo_20,BPE.MI
rbo_50__rbo_100_equity_constant,6527.809799999987,-34.72190200000013,-40.04803977036653,rbo_50__rbo_100,2.0,rbo_50__rbo_100,BPE.MI
rtt_5020__rbo_100_equity_constant,6527.809799999987,-34.72190200000013,-40.04803977036653,rtt_5020__rbo_100,2.0,rtt_5020__rbo_100,BPE.MI
rbo_100__rtt_5020_equity_constant,6064.276099999996,-39.35723900000004,-45.31553586314644,rbo_100__rtt_5020,15.0,rbo_100__rtt_5020,BPE.MI
rbo_20__rtt_5020_equity_constant,6011.8912,-39.881088,-44.48970625738915,rbo_20__rtt_5020,3.0,rbo_20__rtt_5020,BPE.MI
rsma_50100150__rtt_5020_equity_constant,5563.502700000004,-44.36497299999997,-50.22815109671003,rsma_50100150__rtt_5020,24.0,rsma_50100150__rtt_5020,BPE.MI
rema_50100150__rtt_5020_equity_constant,5563.502700000004,-44.36497299999997,-50.22815109671003,rema_50100150__rtt_5020,24.0,rema_50100150__rtt_5020,BPE.MI
rbo_20__rbo_100_equity_constant,5476.929800000005,-45.23070199999994,-49.35348628228464,rbo_20__rbo_100,3.0,rbo_20__rbo_100,BPE.MI
rtt_5020_equity_constant,5416.70410000001,-45.832958999999896,-48.774434658110486,rtt_5020,,rtt_5020,BPE.MI
rbo_100__rbo_100_equity_constant,5289.614200000002,-47.10385799999999,-49.59721323435324,rbo_100__rbo_100,2.0,rbo_100__rbo_100,BPE.MI
rsma_50100150__rbo_100_equity_constant,5161.131499999996,-48.388685000000045,-50.86212821572465,rsma_50100150__rbo_100,12.0,rsma_50100150__rbo_100,BPE.MI
rema_50100150__rbo_100_equity_constant,5161.131499999996,-48.388685000000045,-50.86212821572465,rema_50100150__rbo_100,12.0,rema_50100150__rbo_100,BPE.MI
rtt_5020__rsma_50100150_equity_constant,5099.111199999991,-49.00888800000008,-54.44277904042018,rtt_5020__rsma_50100150,1.0,rtt_5020__rsma_50100150,BPE.MI
rtt_5020__rema_50100150_equity_constant,5099.111199999991,-49.00888800000008,-54.44277904042018,rtt_5020__rema_50100150,1.0,rtt_5020__rema_50100150,BPE.MI
rbo_50__rsma_50100150_equity_constant,5099.111199999991,-49.00888800000008,-54.44277904042018,rbo_50__rsma_50100150,1.0,rbo_50__rsma_50100150,BPE.MI
rbo_50__rema_50100150_equity_constant,5099.111199999991,-49.00888800000008,-54.44277904042018,rbo_50__rema_50100150,1.0,rbo_50__rema_50100150,BPE.MI
rbo_20__rema_50100150_equity_constant,1449.0346000000118,-85.50965399999988,-91.22782160965316,rbo_20__rema_50100150,1.0,rbo_20__rema_50100150,BPE.MI
rbo_20__rsma_50100150_equity_constant,1449.0346000000118,-85.50965399999988,-91.22782160965316,rbo_20__rsma_50100150,1.0,rbo_20__rsma_50100150,BPE.MI
rbo_100__rsma_50100150_equity_constant,764.4697999999999,-92.355302,-98.02765974848803,rbo_100__rsma_50100150,1.0,rbo_100__rsma_50100150,BPE.MI
rbo_100__rema_50100150_equity_constant,764.4697999999999,-92.355302,-98.02765974848803,rbo_100__rema_50100150,1.0,rbo_100__rema_50100150,BPE.MI
rsma_50100150__rema_50100150_equity_constant,764.4697999999999,-92.355302,-98.02765974848803,rsma_50100150__rema_50100150,1.0,rsma_50100150__rema_50100150,BPE.MI
rsma_50100150__rsma_50100150_equity_constant,764.4697999999999,-92.355302,-98.02765974848803,rsma_50100150__rsma_50100150,1.0,rsma_50100150__rsma_50100150,BPE.MI
rema_50100150__rsma_50100150_equity_constant,764.4697999999999,-92.355302,-98.02765974848803,rema_50100150__rsma_50100150,1.0,rema_50100150__rsma_50100150,BPE.MI
rema_50100150__rema_50100150_equity_constant,764.4697999999999,-92.355302,-98.02765974848803,rema_50100150__rema_50100150,1.0,rema_50100150__rema_50100150,BPE.MI
rbo_20_equity_constant,,,0.0,rbo_20,,rbo_20,BPE.MI
rbo_20_equity_concave,,,0.0,rbo_20,,rbo_20,BPE.MI
rbo_20_equity_convex,,,0.0,rbo_20,,rbo_20,BPE.MI
rbo_50_equity_constant,,,0.0,rbo_50,,rbo_50,BPE.MI
rbo_50_equity_concave,,,0.0,rbo_50,,rbo_50,BPE.MI
rbo_50_equity_convex,,,0.0,rbo_50,,rbo_50,BPE.MI
rbo_100_equity_constant,,,0.0,rbo_100,,rbo_100,BPE.MI
rbo_100_equity_concave,,,0.0,rbo_100,,rbo_100,BPE.MI
rbo_100_equity_convex,,,0.0,rbo_100,,rbo_100,BPE.MI
rsma_50100150_equity_constant,,,0.0,rsma_50100150,,rsma_50100150,BPE.MI
rsma_50100150_equity_concave,,,0.0,rsma_50100150,,rsma_50100150,BPE.MI
rsma_50100150_equity_convex,,,0.0,rsma_50100150,,rsma_50100150,BPE.MI
rema_50100150_equity_constant,,,0.0,rema_50100150,,rema_50100150,BPE.MI
rema_50100150_equity_concave,,,0.0,rema_50100150,,rema_50100150,BPE.MI
rema_50100150_equity_convex,,,0.0,rema_50100150,,rema_50100150,BPE.MI
rrg_equity_constant,,,0.0,rrg,,rrg,BPE.MI
rrg_equity_concave,,,0.0,rrg,,rrg,BPE.MI
rrg_equity_convex,,,0.0,rrg,,rrg,BPE.MI
rsma_50100150__rbo_100_equity_concave,26948.72279999997,169.4872279999997,-76.2501319728592,rsma_50100150__rbo_100,3.0,rsma_50100150__rbo_100,CPR.MI
rsma_50100150__rbo_100_equity_convex,26547.78610000001,165.4778610000001,-75.89145069991355,rsma_50100150__rbo_100,3.0,rsma_50100150__rbo_100,CPR.MI
rsma_50100150__rbo_50_equity_concave,15672.911999999971,56.729119999999725,-65.71387884499246,rsma_50100150__rbo_50,3.0,rsma_50100150__rbo_50,CPR.MI
rsma_50100150__rtt_5020_equity_concave,15672.911999999971,56.729119999999725,-65.71387884499246,rsma_50100150__rtt_5020,3.0,rsma_50100150__rtt_5020,CPR.MI
rsma_50100150__rtt_5020_equity_convex,15369.972799999978,53.69972799999978,-64.46173845270793,rsma_50100150__rtt_5020,3.0,rsma_50100150__rtt_5020,CPR.MI
rsma_50100150__rbo_50_equity_convex,15369.972799999978,53.69972799999978,-64.46173845270793,rsma_50100150__rbo_50,3.0,rsma_50100150__rbo_50,CPR.MI
rtt_5020_equity_constant,14978.845700000014,49.78845700000014,-43.1353336637194,rtt_5020,,rtt_5020,CPR.MI
rbo_20__rbo_100_equity_constant,13237.154699999986,32.371546999999865,-32.29702231351725,rbo_20__rbo_100,5.0,rbo_20__rbo_100,CPR.MI
rbo_50__rbo_100_equity_constant,12798.251899999988,27.982518999999883,-29.974861726062457,rbo_50__rbo_100,2.0,rbo_50__rbo_100,CPR.MI
rtt_5020__rbo_100_equity_constant,12798.251899999988,27.982518999999883,-29.974861726062457,rtt_5020__rbo_100,2.0,rtt_5020__rbo_100,CPR.MI
rbo_100__rbo_100_equity_constant,12798.251899999988,27.982518999999883,-29.974861726062457,rbo_100__rbo_100,2.0,rbo_100__rbo_100,CPR.MI
rbo_20__rtt_5020_equity_constant,12269.64719999998,22.6964719999998,-29.16579322921867,rbo_20__rtt_5020,4.0,rbo_20__rtt_5020,CPR.MI
rtt_5020__rsma_50100150_equity_constant,12186.371299999984,21.86371299999983,-31.425704170704115,rtt_5020__rsma_50100150,109.0,rtt_5020__rsma_50100150,CPR.MI
rtt_5020__rtt_5020_equity_constant,12174.60459999999,21.746045999999897,-30.504613286649363,rtt_5020__rtt_5020,3.0,rtt_5020__rtt_5020,CPR.MI
rtt_5020__rbo_50_equity_constant,12174.60459999999,21.746045999999897,-30.504613286649363,rtt_5020__rbo_50,3.0,rtt_5020__rbo_50,CPR.MI
rbo_50__rbo_50_equity_constant,12174.60459999999,21.746045999999897,-30.504613286649363,rbo_50__rbo_50,3.0,rbo_50__rbo_50,CPR.MI
rbo_50__rtt_5020_equity_constant,12174.60459999999,21.746045999999897,-30.504613286649363,rbo_50__rtt_5020,3.0,rbo_50__rtt_5020,CPR.MI
rtt_5020__rema_50100150_equity_constant,12088.329199999993,20.88329199999992,-31.425704170704115,rtt_5020__rema_50100150,122.0,rtt_5020__rema_50100150,CPR.MI
rbo_100__rtt_5020_equity_constant,11995.318999999978,19.953189999999772,-29.16579322921867,rbo_100__rtt_5020,15.0,rbo_100__rtt_5020,CPR.MI
rbo_20__rbo_20_equity_constant,11940.412999999991,19.40412999999992,-30.57622631431183,rbo_20__rbo_20,8.0,rbo_20__rbo_20,CPR.MI
rtt_5020__rbo_20_equity_constant,11890.136599999998,18.901365999999985,-30.57622631431183,rtt_5020__rbo_20,7.0,rtt_5020__rbo_20,CPR.MI
rbo_20__rsma_50100150_equity_constant,11811.66459999998,18.116645999999804,-31.425704170704115,rbo_20__rsma_50100150,114.0,rbo_20__rsma_50100150,CPR.MI
rbo_20__rbo_50_equity_constant,11799.835699999989,17.998356999999878,-29.16579322921867,rbo_20__rbo_50,8.0,rbo_20__rbo_50,CPR.MI
rbo_100__rbo_50_equity_constant,11765.47399999998,17.6547399999998,-29.16579322921867,rbo_100__rbo_50,16.0,rbo_100__rbo_50,CPR.MI
rbo_20__rema_50100150_equity_constant,11716.470099999991,17.164700999999916,-31.425704170704115,rbo_20__rema_50100150,127.0,rbo_20__rema_50100150,CPR.MI
rbo_100__rsma_50100150_equity_constant,11112.54469999999,11.125446999999888,-17.418232391136637,rbo_100__rsma_50100150,166.0,rbo_100__rsma_50100150,CPR.MI
rsma_50100150__rema_50100150_equity_constant,10611.6907,6.116906999999983,-6.774203120571329,rsma_50100150__rema_50100150,16.0,rsma_50100150__rema_50100150,CPR.MI
rbo_50__rbo_20_equity_constant,10599.962199999994,5.999621999999949,-30.741155797783453,rbo_50__rbo_20,49.0,rbo_50__rbo_20,CPR.MI
rsma_50100150__rsma_50100150_equity_constant,10521.6678,5.216677999999986,-5.687114171878625,rsma_50100150__rsma_50100150,3.0,rsma_50100150__rsma_50100150,CPR.MI
rrg_equity_equal,10471.890999999994,4.718909999999932,-5.157488361638292,rrg,,rrg,CPR.MI
rbo_100__rbo_20_equity_constant,10406.457999999986,4.064579999999851,-30.741155797783453,rbo_100__rbo_20,61.0,rbo_100__rbo_20,CPR.MI
rbo_20__rbo_100_equity_equal,10334.344799999992,3.3434479999999267,-4.399205883510562,rbo_20__rbo_100,5.0,rbo_20__rbo_100,CPR.MI
rbo_100__rbo_100_equity_equal,10300.409200000004,3.004092000000047,-4.131448659081239,rbo_100__rbo_100,2.0,rbo_100__rbo_100,CPR.MI
rtt_5020__rbo_100_equity_equal,10300.409200000004,3.004092000000047,-4.131448659081239,rtt_5020__rbo_100,2.0,rtt_5020__rbo_100,CPR.MI
rbo_50__rbo_100_equity_equal,10300.409200000004,3.004092000000047,-4.131448659081239,rbo_50__rbo_100,2.0,rbo_50__rbo_100,CPR.MI
rbo_50__rbo_50_equity_equal,10256.736,2.5673599999999963,-4.21213551261242,rbo_50__rbo_50,3.0,rbo_50__rbo_50,CPR.MI
rtt_5020__rbo_50_equity_equal,10256.736,2.5673599999999963,-4.21213551261242,rtt_5020__rbo_50,3.0,rtt_5020__rbo_50,CPR.MI
rbo_50__rtt_5020_equity_equal,10256.736,2.5673599999999963,-4.21213551261242,rbo_50__rtt_5020,3.0,rbo_50__rtt_5020,CPR.MI
rtt_5020__rtt_5020_equity_equal,10256.736,2.5673599999999963,-4.21213551261242,rtt_5020__rtt_5020,3.0,rtt_5020__rtt_5020,CPR.MI
rbo_20__rtt_5020_equity_equal,10252.298000000006,2.5229800000000635,-4.131448659081239,rbo_20__rtt_5020,4.0,rbo_20__rtt_5020,CPR.MI
rbo_100__rtt_5020_equity_equal,10238.605599999995,2.386055999999948,-4.131448659081239,rbo_100__rtt_5020,15.0,rbo_100__rtt_5020,CPR.MI
rbo_100__rbo_50_equity_equal,10225.4344,2.254343999999997,-4.131448659081239,rbo_100__rbo_50,16.0,rbo_100__rbo_50,CPR.MI
rbo_20__rbo_50_equity_equal,10222.8165,2.228165000000004,-4.131448659081239,rbo_20__rbo_50,8.0,rbo_20__rbo_50,CPR.MI
rtt_5020__rbo_20_equity_equal,10215.597499999987,2.155974999999888,-4.222711115374664,rtt_5020__rbo_20,7.0,rtt_5020__rbo_20,CPR.MI
rbo_20__rbo_20_equity_equal,10210.077199999992,2.100771999999917,-4.222711115374664,rbo_20__rbo_20,8.0,rbo_20__rbo_20,CPR.MI
rbo_100_equity_equal,10186.269899999998,1.8626989999999788,-4.131448659081239,rbo_100,,rbo_100,CPR.MI
rtt_5020__rsma_50100150_equity_equal,10171.961499999996,1.7196149999999522,-4.015136988140006,rtt_5020__rsma_50100150,109.0,rtt_5020__rsma_50100150,CPR.MI
rtt_5020__rema_50100150_equity_equal,10158.527299999994,1.5852729999999535,-4.015136988140006,rtt_5020__rema_50100150,122.0,rtt_5020__rema_50100150,CPR.MI
rbo_20__rsma_50100150_equity_equal,10137.949599999996,1.379495999999958,-4.015136988140006,rbo_20__rsma_50100150,114.0,rbo_20__rsma_50100150,CPR.MI
rbo_100__rsma_50100150_equity_equal,10131.225099999998,1.3122509999999863,-2.1128944437378903,rbo_100__rsma_50100150,166.0,rbo_100__rsma_50100150,CPR.MI
rbo_20__rema_50100150_equity_equal,10124.719599999997,1.2471959999999394,-4.015136988140006,rbo_20__rema_50100150,127.0,rbo_20__rema_50100150,CPR.MI
rbo_50__rbo_20_equity_equal,10112.181900000003,1.1218190000000572,-4.259663300778492,rbo_50__rbo_20,49.0,rbo_50__rbo_20,CPR.MI
rbo_100__rbo_20_equity_equal,10093.3931,0.93393100000001,-4.259663300778492,rbo_100__rbo_20,61.0,rbo_100__rbo_20,CPR.MI
rsma_50100150__rbo_20_equity_constant,10075.565600000002,0.7556560000000268,-5.749715957918998,rsma_50100150__rbo_20,3.0,rsma_50100150__rbo_20,CPR.MI
rsma_50100150__rema_50100150_equity_equal,10060.689800000002,0.6068980000000224,-0.6919151778663599,rsma_50100150__rema_50100150,16.0,rsma_50100150__rema_50100150,CPR.MI
rsma_50100150__rsma_50100150_equity_equal,10057.512,0.5751199999999956,-0.6562755713851071,rsma_50100150__rsma_50100150,3.0,rsma_50100150__rsma_50100150,CPR.MI
rsma_50100150__rbo_20_equity_equal,10010.6941,0.1069409999999937,-0.6639472759993105,rsma_50100150__rbo_20,3.0,rsma_50100150__rbo_20,CPR.MI
rema_50100150__rbo_100_equity_equal,10000.0,0.0,0.0,rema_50100150__rbo_100,0.0,rema_50100150__rbo_100,CPR.MI
rema_50100150__rema_50100150_equity_convex,10000.0,0.0,0.0,rema_50100150__rema_50100150,0.0,rema_50100150__rema_50100150,CPR.MI
rema_50100150__rema_50100150_equity_constant,10000.0,0.0,0.0,rema_50100150__rema_50100150,0.0,rema_50100150__rema_50100150,CPR.MI
rema_50100150__rema_50100150_equity_equal,10000.0,0.0,0.0,rema_50100150__rema_50100150,0.0,rema_50100150__rema_50100150,CPR.MI
rema_50100150__rbo_20_equity_concave,10000.0,0.0,0.0,rema_50100150__rbo_20,0.0,rema_50100150__rbo_20,CPR.MI
rema_50100150__rbo_50_equity_concave,10000.0,0.0,0.0,rema_50100150__rbo_50,0.0,rema_50100150__rbo_50,CPR.MI
rema_50100150__rbo_20_equity_convex,10000.0,0.0,0.0,rema_50100150__rbo_20,0.0,rema_50100150__rbo_20,CPR.MI
rema_50100150__rbo_50_equity_equal,10000.0,0.0,0.0,rema_50100150__rbo_50,0.0,rema_50100150__rbo_50,CPR.MI
rema_50100150__rbo_50_equity_constant,10000.0,0.0,0.0,rema_50100150__rbo_50,0.0,rema_50100150__rbo_50,CPR.MI
rema_50100150__rbo_100_equity_concave,10000.0,0.0,0.0,rema_50100150__rbo_100,0.0,rema_50100150__rbo_100,CPR.MI
rema_50100150__rbo_100_equity_convex,10000.0,0.0,0.0,rema_50100150__rbo_100,0.0,rema_50100150__rbo_100,CPR.MI
rema_50100150__rsma_50100150_equity_convex,10000.0,0.0,0.0,rema_50100150__rsma_50100150,0.0,rema_50100150__rsma_50100150,CPR.MI
rema_50100150__rema_50100150_equity_concave,10000.0,0.0,0.0,rema_50100150__rema_50100150,0.0,rema_50100150__rema_50100150,CPR.MI
rema_50100150__rtt_5020_equity_concave,10000.0,0.0,0.0,rema_50100150__rtt_5020,0.0,rema_50100150__rtt_5020,CPR.MI
rema_50100150__rbo_50_equity_convex,10000.0,0.0,0.0,rema_50100150__rbo_50,0.0,rema_50100150__rbo_50,CPR.MI
rema_50100150__rbo_100_equity_constant,10000.0,0.0,0.0,rema_50100150__rbo_100,0.0,rema_50100150__rbo_100,CPR.MI
rema_50100150__rtt_5020_equity_constant,10000.0,0.0,0.0,rema_50100150__rtt_5020,0.0,rema_50100150__rtt_5020,CPR.MI
rema_50100150__rbo_20_equity_equal,10000.0,0.0,0.0,rema_50100150__rbo_20,0.0,rema_50100150__rbo_20,CPR.MI
rema_50100150__rbo_20_equity_constant,10000.0,0.0,0.0,rema_50100150__rbo_20,0.0,rema_50100150__rbo_20,CPR.MI
rema_50100150__rtt_5020_equity_equal,10000.0,0.0,0.0,rema_50100150__rtt_5020,0.0,rema_50100150__rtt_5020,CPR.MI
rema_50100150__rsma_50100150_equity_constant,10000.0,0.0,0.0,rema_50100150__rsma_50100150,0.0,rema_50100150__rsma_50100150,CPR.MI
rema_50100150__rsma_50100150_equity_concave,10000.0,0.0,0.0,rema_50100150__rsma_50100150,0.0,rema_50100150__rsma_50100150,CPR.MI
rema_50100150__rtt_5020_equity_convex,10000.0,0.0,0.0,rema_50100150__rtt_5020,0.0,rema_50100150__rtt_5020,CPR.MI
rema_50100150__rsma_50100150_equity_equal,10000.0,0.0,0.0,rema_50100150__rsma_50100150,0.0,rema_50100150__rsma_50100150,CPR.MI
rbo_100__rema_50100150_equity_equal,9985.021899999989,-0.1497810000001154,-2.8751877903412253,rbo_100__rema_50100150,180.0,rbo_100__rema_50100150,CPR.MI
rsma_50100150__rbo_50_equity_equal,9942.7648,-0.5723519999999871,-1.2320303245100372,rsma_50100150__rbo_50,3.0,rsma_50100150__rbo_50,CPR.MI
rsma_50100150__rtt_5020_equity_equal,9942.7648,-0.5723519999999871,-1.2320303245100372,rsma_50100150__rtt_5020,3.0,rsma_50100150__rtt_5020,CPR.MI
rbo_50_equity_equal,9938.918399999988,-0.610816000000125,-4.132096259436499,rbo_50,,rbo_50,CPR.MI
rbo_50__rsma_50100150_equity_equal,9934.657199999998,-0.6534280000000225,-2.656083422313566,rbo_50__rsma_50100150,153.0,rbo_50__rsma_50100150,CPR.MI
rtt_5020_equity_equal,9934.303099999992,-0.656969000000085,-4.213017791520452,rtt_5020,,rtt_5020,CPR.MI
rbo_50__rema_50100150_equity_equal,9871.5578,-1.2844220000000184,-3.2743576723502947,rbo_50__rema_50100150,167.0,rbo_50__rema_50100150,CPR.MI
