Signal,Final Equity,Total Return,Max Drawdown,Ticker
rsma_50100,2515.881999999999,0.6352799999999714,-1.3858930698050338,MARR.MI
rema_50100,2514.1562000000035,0.5662480000001358,-1.559906992893566,MARR.MI
rsma_50100150,2493.1098999999963,-0.2756040000001514,-0.929686827567168,MARR.MI
rbo_50,2488.9449000000004,-0.4422039999999794,-1.3021680000000562,MARR.MI
rbo_20,2476.4027000000024,-0.9438919999999018,-2.0100674143713877,MARR.MI
rtt_5020,2474.1157000000003,-1.03537199999999,-1.053207999999995,MARR.MI
rema_50100150,2455.9043999999944,-1.7638240000002248,-2.056752079798257,MARR.MI
rsma_50100150,2534.3014999999987,1.3720599999999417,-2.0494246639557283,MB.MI
rsma_50100,2518.9828000000034,0.7593120000001452,-1.5859939927547424,MB.MI
rrg,2511.1356999999966,0.44542799999987,-1.500073035536315,MB.MI
rema_50100150,2497.873800000005,-0.0850479999998099,-1.345177773780097,MB.MI
rbo_100,2497.659099999996,-0.0936360000001523,-0.7601015554165621,MB.MI
rbo_20,2495.857200000003,-0.1657119999998735,-0.8036215702994131,MB.MI
rtt_5020,2490.8794000000057,-0.3648239999997749,-1.137584707435499,MB.MI
rsma_100150,2485.6159,-0.5753640000000226,-1.803802360320231,MB.MI
rema_100150,2482.0127999999977,-0.7194880000000903,-1.9005543143436037,MB.MI
rema_50100,2481.1911000000064,-0.7523559999997431,-1.6455013992533538,MB.MI
rbo_50,2477.63530000001,-0.8945879999996076,-1.9815806684701056,MB.MI
rbo_20,2540.3226,1.612904000000004,-1.7076485638039027,MONC.MI
rema_100150,2533.614000000002,1.3445600000000724,-1.7395723777106564,MONC.MI
rsma_50100150,2524.2571999999977,0.9702879999999192,-1.961790687649409,MONC.MI
rtt_5020,2514.566400000004,0.5826560000001368,-1.32956932169298,MONC.MI
rrg,2508.7391999999986,0.3495679999999446,-1.1770914769096306,MONC.MI
rema_50100150,2505.8735999999985,0.234943999999948,-1.3715900739053637,MONC.MI
rema_50100,2501.706000000001,0.0682400000000527,-1.3687981201682236,MONC.MI
rbo_50,2490.0996000000027,-0.396015999999888,-2.060985788548357,MONC.MI
rsma_100150,2488.074400000001,-0.4770239999999703,-1.250324715276058,MONC.MI
rsma_50100,2484.1772000000024,-0.6329119999999078,-1.6142775816883468,MONC.MI
rbo_100,2479.4946000000023,-0.820215999999907,-1.7497765997067989,MONC.MI
rema_100150,2560.8916000000013,2.43566400000006,-2.876913051409117,NEXI.MI
rema_50100,2552.922100000003,2.116884000000119,-2.4824965118301074,NEXI.MI
rsma_50100,2552.7731,2.110923999999992,-2.4237133792568826,NEXI.MI
rbo_100,2539.7433,1.5897319999999882,-2.620563057169397,NEXI.MI
rbo_20,2532.437599999997,1.297503999999905,-1.9410236946078343,NEXI.MI
rrg,2518.8204,0.7528159999999895,-2.477213115606067,NEXI.MI
rtt_5020,2514.3195000000005,0.5727800000000283,-1.3450747733610766,NEXI.MI
rbo_50,2512.2131,0.4885239999999902,-2.067865401597082,NEXI.MI
rsma_100150,2508.7519,0.3500760000000102,-1.4150788763733486,NEXI.MI
rsma_50100150,2479.3457,-0.8261720000000028,-1.4343924633424086,NEXI.MI
rema_50100150,2449.096099999997,-2.0361560000001,-2.534989198163529,NEXI.MI
rbo_100,2551.1248000000014,2.0449920000000565,-2.089243144827774,OVS.MI
rema_100150,2548.7550000000037,1.950200000000124,-2.1280232898024,OVS.MI
rsma_100150,2534.135300000004,1.3654120000001324,-1.691245921908962,OVS.MI
rrg,2521.0028,0.8401119999999818,-0.866623392881597,OVS.MI
rema_50100,2512.8243000000016,0.512972000000067,-2.09432991767664,OVS.MI
rbo_50,2511.7746999999963,0.4709879999998501,-1.412832608984938,OVS.MI
rsma_50100,2509.6488000000027,0.3859520000001115,-2.094495181229469,OVS.MI
rema_50100150,2508.8602000000037,0.3544080000001282,-2.0976017831577,OVS.MI
rsma_50100150,2508.4482,0.3379279999999873,-2.042573688010573,OVS.MI
rtt_5020,2472.165699999999,-1.113372000000035,-1.6343709288777142,OVS.MI
rbo_20,2434.219700000001,-2.631211999999983,-3.146209165627364,OVS.MI
rrg,2553.9763999999946,2.1590559999997927,-2.252036393414924,PIA.MI
rema_100150,2552.4116999999983,2.0964679999999403,-2.3362658226757227,PIA.MI
rema_50100,2551.8783999999982,2.075135999999933,-2.3517878786929054,PIA.MI
rbo_100,2549.36,1.974399999999976,-2.206791423628308,PIA.MI
rsma_100150,2534.581200000001,1.383248000000048,-2.0870630834070463,PIA.MI
rsma_50100,2532.228699999999,1.289147999999973,-2.091880415901593,PIA.MI
rbo_50,2527.288,1.0915199999999905,-1.979953073770571,PIA.MI
rtt_5020,2502.734200000003,0.1093680000001207,-1.805322527934356,PIA.MI
rbo_20,2481.0529000000006,-0.7578839999999754,-1.3898091293856454,PIA.MI
rema_50100150,2447.5883000000017,-2.096467999999929,-2.3833752609352907,PIA.MI
rsma_50100150,2429.2815,-2.8287400000000185,-3.138595136595121,PIA.MI
rsma_50100150,2515.7250000000013,0.6290000000000573,-1.207412416597928,PIRC.MI
rema_50100150,2510.3648999999973,0.4145959999998894,-1.000243779545367,PIRC.MI
rrg,2509.0416,0.3616639999999727,-0.8548810550497131,PIRC.MI
rbo_100,2502.6048000000023,0.1041920000000917,-0.8214536496842564,PIRC.MI
rema_100150,2501.1832000000004,0.0473280000000242,-0.8019586420294442,PIRC.MI
rsma_100150,2498.9328,-0.0426880000000129,-0.7942952851846238,PIRC.MI
rema_50100,2485.389800000003,-0.5844079999998808,-0.9845683293668896,PIRC.MI
rsma_50100,2480.563200000002,-0.7774719999999236,-1.1639047017329702,PIRC.MI
rtt_5020,2460.9963000000007,-1.5601479999999723,-1.670841785040511,PIRC.MI
rbo_50,2455.998300000002,-1.7600679999999147,-1.870703625244959,PIRC.MI
rbo_20,2453.2211,-1.8711560000000071,-1.9577959999999983,PIRC.MI
rbo_20,2573.3937000000037,2.935748000000138,-2.966751647833854,PRY.MI
rbo_50,2547.648600000004,1.9059440000001704,-2.5629423873115904,PRY.MI
rtt_5020,2543.7981000000027,1.7519240000001046,-2.1401152836837585,PRY.MI
rema_50100150,2543.320999999996,1.7328399999998243,-1.8397913594075177,PRY.MI
rsma_50100,2542.529400000004,1.7011760000001486,-2.6788334563288854,PRY.MI
rbo_100,2529.0738999999994,1.1629559999999817,-1.5101727848240565,PRY.MI
rema_50100,2523.5591999999924,0.9423679999996936,-1.067587397988985,PRY.MI
rsma_100150,2505.5811999999914,0.223247999999665,-0.836461645721813,PRY.MI
rrg,2503.706799999991,0.1482719999996273,-0.9962806456648252,PRY.MI
rsma_50100150,2478.7481000000025,-0.8500759999998997,-1.4046143948048166,PRY.MI
rema_100150,2471.720999999997,-1.131160000000131,-2.509408810831178,PRY.MI
rsma_50100,2563.0520000000024,2.522080000000093,-2.460035925919659,PST.MI
rema_50100,2563.0520000000024,2.522080000000093,-2.460035925919659,PST.MI
rbo_100,2561.328300000002,2.45313200000008,-2.4338621487921586,PST.MI
rema_50100150,2555.3443000000025,2.2137720000001027,-2.23633660638221,PST.MI
rema_100150,2555.3443000000025,2.2137720000001027,-2.23633660638221,PST.MI
rsma_50100150,2555.3443000000025,2.2137720000001027,-2.23633660638221,PST.MI
rsma_100150,2555.3443000000025,2.2137720000001027,-2.23633660638221,PST.MI
rbo_50,2547.3594999999987,1.894379999999951,-2.059744610055978,PST.MI
rrg,2539.9573,1.59829199999999,-1.5731484934805628,PST.MI
rtt_5020,2529.841300000004,1.193652000000145,-1.4814212255065902,PST.MI
rbo_20,2520.807700000004,0.8323080000001593,-1.5066015587882249,PST.MI
rbo_20,2500.0,0.0,0.0,RACE.MI
rbo_50,2500.0,0.0,0.0,RACE.MI
rbo_100,2500.0,0.0,0.0,RACE.MI
rtt_5020,2500.0,0.0,0.0,RACE.MI
rsma_50100,2500.0,0.0,0.0,RACE.MI
rsma_100150,2500.0,0.0,0.0,RACE.MI
rsma_50100150,2500.0,0.0,0.0,RACE.MI
rema_50100,2500.0,0.0,0.0,RACE.MI
rema_100150,2500.0,0.0,0.0,RACE.MI
rema_50100150,2500.0,0.0,0.0,RACE.MI
rrg,2500.0,0.0,0.0,RACE.MI
rrg,2520.7024,0.8280959999999782,-1.1839767725880597,REC.MI
rbo_100,2517.8496,0.7139840000000008,-1.1022870093002768,REC.MI
rsma_100150,2517.595400000001,0.7038160000000682,-0.9891564544660246,REC.MI
rbo_50,2515.3264000000004,0.6130560000000118,-0.9900484829725088,REC.MI
rema_100150,2510.330599999999,0.4132239999999454,-0.9920182004209276,REC.MI
rema_50100,2504.477800000002,0.1791120000000701,-0.9943358041840537,REC.MI
rtt_5020,2499.936,-0.0025599999999958,-0.8966947208541721,REC.MI
rsma_50100,2490.3130000000024,-0.3874799999999068,-1.2547558488385684,REC.MI
rbo_20,2490.1476,-0.3940960000000104,-1.4168310248848457,REC.MI
rsma_50100150,2479.470600000002,-0.8211759999999235,-1.296847035220149,REC.MI
rema_50100150,2475.4578000000006,-0.9816879999999806,-1.2934347072417125,REC.MI
rsma_100150,2505.7356000000023,0.2294240000001002,-0.8086411496877536,RWAY.MI
rsma_50100,2490.1989999999983,-0.3920400000000712,-1.022903700726143,RWAY.MI
rema_100150,2487.5856000000035,-0.4965759999998598,-1.1526594914702402,RWAY.MI
rema_50100150,2483.609100000003,-0.6556359999998818,-0.9902305882022652,RWAY.MI
rbo_100,2481.1779999999976,-0.7528800000001001,-1.3202691460757678,RWAY.MI
rsma_50100150,2479.8059999999928,-0.8077600000002905,-1.051160158379486,RWAY.MI
rrg,2478.5638999999974,-0.8574440000001071,-1.4635801819259708,RWAY.MI
rbo_20,2474.624400000001,-1.0150239999999422,-2.068720432698378,RWAY.MI
rema_50100,2467.901099999996,-1.2839560000001635,-1.810676000000167,RWAY.MI
rtt_5020,2466.311200000001,-1.347551999999974,-1.9442676694321648,RWAY.MI
rbo_50,2465.8209999999967,-1.3671600000001338,-2.012433197323356,RWAY.MI
rbo_20,2587.4170000000004,3.496680000000008,-3.764020266227778,SFER.MI
rtt_5020,2572.3378000000007,2.8935120000000314,-2.961393151449889,SFER.MI
rbo_50,2559.0258,2.361031999999996,-2.823607783953428,SFER.MI
rrg,2556.166299999997,2.246651999999893,-2.5729243609698784,SFER.MI
rema_50100,2528.6372999999985,1.145491999999937,-2.623041460141728,SFER.MI
rbo_100,2507.9305,0.3172200000000069,-2.129315984475304,SFER.MI
rsma_100150,2507.773,0.3109199999999923,-2.568679342726933,SFER.MI
rema_100150,2504.941,0.1976399999999767,-2.568679342726933,SFER.MI
rsma_50100150,2496.1658000000007,-0.1533679999999759,-2.519498698281081,SFER.MI
rsma_50100,2476.3870999999986,-0.944516000000062,-2.745421102428213,SFER.MI
rema_50100150,2438.8674,-2.4453039999999926,-2.736559872992117,SFER.MI
rbo_20,2555.1265,2.205060000000003,-3.0019686783228177,SPM.MI
rrg,2530.3180999999986,1.2127239999999428,-2.708480709515363,SPM.MI
rsma_50100150,2514.6018999999983,0.5840759999999223,-2.2585838300991234,SPM.MI
rtt_5020,2499.2478,-0.0300879999999947,-2.220730405950394,SPM.MI
rema_50100150,2477.4570999999964,-0.9017160000001412,-2.283824000000004,SPM.MI
rbo_50,2474.2478000000074,-1.030087999999707,-2.528944852730838,SPM.MI
rema_100150,2420.039900000003,-3.198403999999877,-4.406134838428134,SPM.MI
rema_50100,2420.0015,-3.199940000000001,-4.025211328329094,SPM.MI
rbo_100,2405.290800000002,-3.78836799999992,-4.13408799999992,SPM.MI
rsma_100150,2403.9668999999967,-3.841324000000135,-3.8700880000001416,SPM.MI
rsma_50100,2377.8859000000016,-4.884563999999935,-5.336920902808194,SPM.MI
rema_50100150,2523.537400000001,0.9414960000000416,-1.1368823531668188,SRG.MI
rsma_50100150,2523.5109999999986,0.9404399999999536,-1.542890425289189,SRG.MI
rrg,2520.0888000000014,0.8035520000000629,-1.2891105899927005,SRG.MI
rbo_50,2491.4166000000027,-0.3433359999998941,-0.8798653591998902,SRG.MI
rsma_100150,2475.841599999999,-0.9663360000000454,-1.3378635338041411,SRG.MI
rema_100150,2474.111800000001,-1.0355279999999634,-1.553601345883521,SRG.MI
rtt_5020,2467.064900000002,-1.317403999999911,-1.5031454284768295,SRG.MI
rsma_50100,2465.6973000000003,-1.372107999999994,-1.833926795625628,SRG.MI
rbo_20,2458.046000000003,-1.6781599999998842,-2.642716498126512,SRG.MI
rbo_100,2452.263099999998,-1.909476000000088,-2.1511240000000544,SRG.MI
rema_50100,2445.4494999999997,-2.182020000000029,-2.423667999999998,SRG.MI
rbo_20,2590.276700000001,3.61106800000004,-3.764833309121028,STLAM.MI
rtt_5020,2588.409000000005,3.536360000000194,-3.737662788222608,STLAM.MI
rema_100150,2571.1072,2.844288000000006,-2.765625641746868,STLAM.MI
rrg,2566.704999999999,2.668199999999965,-2.6132336984577007,STLAM.MI
rema_50100,2565.0417999999995,2.601671999999988,-2.664066310637049,STLAM.MI
rbo_50,2564.4997000000035,2.579988000000144,-2.89739554268628,STLAM.MI
rsma_50100,2535.8364,1.4334559999999774,-3.0302691790515093,STLAM.MI
rsma_100150,2531.553399999999,1.2621359999999582,-2.35607754520991,STLAM.MI
rbo_100,2518.8039999999983,0.7521599999999351,-2.6170024766729227,STLAM.MI
rema_50100150,2444.9193999999998,-2.203224000000026,-2.412927999999993,STLAM.MI
rsma_50100150,2428.7758000000013,-2.848967999999952,-2.848967999999949,STLAM.MI
rrg,2558.037999999994,2.321519999999766,-2.6363981307428666,STMMI.MI
rema_100150,2541.2148000000043,1.648592000000182,-2.106833240635169,STMMI.MI
rsma_50100,2524.4637999999945,0.9785519999997884,-2.503600070538246,STMMI.MI
rsma_100150,2520.3374000000013,0.8134960000000468,-2.342548355575606,STMMI.MI
rema_50100,2517.199499999995,0.6879799999998104,-2.503600070538246,STMMI.MI
rsma_50100150,2512.111399999999,0.4844559999999553,-2.475422813366467,STMMI.MI
rbo_100,2508.6282999999944,0.3451319999997704,-2.282334362011305,STMMI.MI
rbo_50,2501.9710999999925,0.0788439999996892,-2.339803677568021,STMMI.MI
rema_50100150,2496.966099999995,-0.1213560000001945,-2.274510447895436,STMMI.MI
rtt_5020,2493.400799999995,-0.2639680000002031,-1.6504572910732085,STMMI.MI
rbo_20,2488.279099999995,-0.4688360000001945,-2.0347671661956,STMMI.MI
rbo_20,2565.3398000000007,2.61359200000002,-2.7573131332805327,TEN.MI
rtt_5020,2553.489500000001,2.139580000000052,-2.338462719349375,TEN.MI
rbo_50,2537.7108999999937,1.5084359999997463,-2.1315627402630763,TEN.MI
rema_50100150,2521.3974000000017,0.855896000000067,-1.5962129870602482,TEN.MI
rbo_100,2513.8165,0.5526600000000048,-1.0474392305022762,TEN.MI
rsma_50100150,2512.273900000001,0.4909560000000645,-1.4748663720588724,TEN.MI
rrg,2498.7514,-0.0499439999999906,-0.1439844012502811,TEN.MI
rema_50100,2487.3727,-0.505092000000007,-1.9302947784596125,TEN.MI
rsma_50100,2485.3594999999955,-0.5856200000001754,-1.7122572379256795,TEN.MI
rema_100150,2431.643499999999,-2.7342600000000328,-3.424591847747989,TEN.MI
rsma_100150,2428.0404000000017,-2.878383999999934,-3.539654680075408,TEN.MI
rsma_100150,2547.8375,1.9135000000000124,-2.302555485014347,TGYM.MI
rrg,2533.351999999999,1.3340799999999486,-1.6129072320687885,TGYM.MI
rema_100150,2531.1272000000017,1.245088000000072,-2.242187283934101,TGYM.MI
rbo_100,2525.1286999999984,1.0051479999999335,-1.6460437689794296,TGYM.MI
rbo_50,2521.726500000001,0.8690600000000437,-1.620334117814424,TGYM.MI
rema_50100,2516.0854000000004,0.6434160000000189,-1.6239626045185866,TGYM.MI
rema_50100150,2508.761400000003,0.3504560000001211,-1.4807952129104007,TGYM.MI
rtt_5020,2502.8385000000026,0.1135400000001007,-0.9511690221290008,TGYM.MI
rsma_50100150,2497.673099999999,-0.0930760000000363,-1.3461045694247062,TGYM.MI
rbo_20,2494.3785000000003,-0.2248599999999934,-1.5498733516252206,TGYM.MI
rsma_50100,2488.6625999999987,-0.4534960000000532,-1.724361992300799,TGYM.MI
rrg,2614.8796000000016,4.595184000000052,-4.586390899221573,TIT.MI
rema_50100150,2597.767400000003,3.9106960000001134,-3.916948068560841,TIT.MI
rsma_50100,2591.731200000004,3.669248000000147,-4.043378418255793,TIT.MI
rsma_100150,2571.2252000000035,2.8490080000001416,-3.345657937702357,TIT.MI
rsma_50100150,2570.260600000002,2.810424000000067,-3.5473601392793235,TIT.MI
rbo_100,2544.2429000000016,1.7697160000000656,-3.433044855898076,TIT.MI
rema_100150,2542.303399999999,1.6921359999999552,-2.4543176081973064,TIT.MI
rema_50100,2537.0422,1.481687999999992,-3.458089896967355,TIT.MI
rbo_20,2520.4120000000003,0.8164800000000083,-1.8329222365082185,TIT.MI
rtt_5020,2445.273299999999,-2.1890680000000384,-2.460555581090088,TIT.MI
rbo_50,2408.261800000004,-3.669527999999844,-3.9475553193060655,TIT.MI
rsma_50100150,2529.761999999997,1.1904799999998827,-1.577525065573894,TRN.MI
rrg,2518.223799999999,0.7289519999999605,-0.97439492949343,TRN.MI
rema_50100150,2511.137899999996,0.4455159999998459,-1.1162689667559555,TRN.MI
rsma_50100,2497.698200000002,-0.0920719999999208,-1.1072797998342805,TRN.MI
rsma_100150,2477.116300000003,-0.9153479999998826,-1.1313057639716535,TRN.MI
rema_100150,2476.8268,-0.9269280000000268,-1.1192064257519931,TRN.MI
rbo_100,2468.7712,-1.2491519999999978,-1.74685459910028,TRN.MI
rbo_50,2468.486599999999,-1.2605360000000454,-1.5297457973696342,TRN.MI
rbo_20,2459.6578000000013,-1.6136879999999465,-2.2082501043554834,TRN.MI
rema_50100,2458.949600000002,-1.642015999999891,-1.6797906244420426,TRN.MI
rtt_5020,2458.9130000000005,-1.643479999999986,-1.7726921298646308,TRN.MI
rrg,2580.909299999999,3.236371999999954,-3.33493320463205,UCG.MI
rema_50100,2558.589400000001,2.3435760000000583,-2.606660882594913,UCG.MI
rbo_100,2558.1112000000016,2.324448000000068,-2.6071474478617995,UCG.MI
rema_50100150,2555.142400000002,2.2056960000000903,-2.4377841358618464,UCG.MI
rema_100150,2555.142400000002,2.2056960000000903,-2.4377841358618464,UCG.MI
rsma_100150,2555.142400000002,2.2056960000000903,-2.4377841358618464,UCG.MI
rbo_50,2548.822399999996,1.9528959999998372,-2.3908159284443404,UCG.MI
rbo_20,2540.557299999998,1.6222919999999252,-1.75025734739747,UCG.MI
rtt_5020,2538.241199999998,1.529647999999928,-1.7253452182244782,UCG.MI
rsma_50100,2537.4782000000014,1.4991280000000495,-2.4035854622178885,UCG.MI
rsma_50100150,2534.031200000002,1.3612480000000815,-2.234081985224123,UCG.MI
rsma_50100,2575.331199999998,3.013247999999913,-3.4647451771554323,UNI.MI
rema_50100,2575.331199999998,3.013247999999913,-3.4647451771554323,UNI.MI
rbo_20,2572.3484000000008,2.8939360000000303,-3.0342497325599163,UNI.MI
rrg,2566.865399999998,2.6746159999999186,-3.273367364791366,UNI.MI
rbo_50,2563.754999999996,2.5501999999998137,-2.948227159099414,UNI.MI
rbo_100,2562.0633999999977,2.482535999999902,-3.4687525418549128,UNI.MI
rsma_100150,2560.0769,2.403076000000004,-3.048784610651032,UNI.MI
rema_100150,2560.0769,2.403076000000004,-3.048784610651032,UNI.MI
rsma_50100150,2560.0769,2.403076000000004,-3.048784610651032,UNI.MI
rema_50100150,2560.0769,2.403076000000004,-3.048784610651032,UNI.MI
rtt_5020,2553.9101000000014,2.156404000000056,-2.3057079451975038,UNI.MI
rsma_100150,2532.9413999999992,1.3176559999999782,-1.6670003892401222,VLS.MI
rema_50100150,2524.9113999999977,0.9964559999999124,-1.8278365006948407,VLS.MI
rrg,2519.1788999999985,0.7671559999999467,-1.314744189066674,VLS.MI
rbo_20,2503.712600000004,0.1485040000001491,-1.268182599253462,VLS.MI
rtt_5020,2496.265600000001,-0.1493759999999566,-0.8049342588456546,VLS.MI
rbo_50,2493.970600000001,-0.241175999999943,-1.1406177681799363,VLS.MI
rema_100150,2493.1530000000016,-0.2738799999999375,-1.3853030678734248,VLS.MI
rsma_50100150,2491.436999999998,-0.3425200000000794,-1.2010449873067908,VLS.MI
rsma_50100,2476.7651000000005,-0.9293959999999823,-1.7691088545202558,VLS.MI
rbo_100,2472.9694000000018,-1.0812239999999251,-1.5553483510878636,VLS.MI
rema_50100,2444.6456000000017,-2.2141759999999344,-2.884961490101308,VLS.MI
rbo_20,2592.3571999999967,3.694287999999868,-4.081445828621742,WIIT.MI
rrg,2583.0662,3.3226479999999947,-3.5883565277893985,WIIT.MI
rtt_5020,2566.0557000000003,2.642228000000024,-2.9596868532384617,WIIT.MI
rbo_50,2545.756400000001,1.8302560000000407,-2.458144497178212,WIIT.MI
rbo_100,2536.0840000000007,1.4433600000000268,-1.983023704240568,WIIT.MI
rsma_100150,2532.5944999999983,1.3037799999999322,-1.5779301815095337,WIIT.MI
rema_100150,2497.589600000002,-0.0964159999999214,-1.256434086857646,WIIT.MI
rema_50100,2484.9242000000004,-0.6030319999999811,-2.2552195180934307,WIIT.MI
rema_50100150,2471.1239000000032,-1.1550439999998718,-1.7956252327471507,WIIT.MI
rsma_50100150,2457.116300000004,-1.7153479999998278,-2.6877532302523,WIIT.MI
rsma_50100,2453.9836000000014,-1.8406559999999408,-2.427773964471353,WIIT.MI
