equity_signal,Final Equity,Total Return,Max Drawdown,combination_name,total_trades,Signal,Ticker
rbo_100__rbo_50_equity_constant,10439.839400000006,4.398394000000061,-24.7898179819993,rbo_100__rbo_50,16.0,rbo_100__rbo_50,AMGN
rbo_100__rtt_5020_equity_constant,10439.839400000006,4.398394000000061,-24.7898179819993,rbo_100__rtt_5020,16.0,rbo_100__rtt_5020,AMGN
rsma_50100150__rsma_50100150_equity_equal,10423.563299999993,4.2356329999999165,-4.157671824233013,rsma_50100150__rsma_50100150,6.0,rsma_50100150__rsma_50100150,AMGN
rema_50100150__rtt_5020_equity_equal,10383.759700000011,3.837597000000104,-3.7647517809055584,rema_50100150__rtt_5020,17.0,rema_50100150__rtt_5020,AMGN
rbo_100__rbo_20_equity_constant,10341.289800000011,3.412898000000109,-23.90933648745343,rbo_100__rbo_20,51.0,rbo_100__rbo_20,AMGN
rsma_50100150__rtt_5020_equity_equal,10339.362100000011,3.393621000000113,-3.361585402969033,rsma_50100150__rtt_5020,16.0,rsma_50100150__rtt_5020,AMGN
rema_50100150__rbo_50_equity_equal,10333.649200000013,3.336492000000124,-3.2984184214580123,rema_50100150__rbo_50,27.0,rema_50100150__rbo_50,AMGN
rbo_50__rsma_50100150_equity_equal,10322.8873,3.228872999999988,-3.272745211866204,rbo_50__rsma_50100150,96.0,rbo_50__rsma_50100150,AMGN
rsma_50100150__rbo_50_equity_equal,10319.331400000012,3.1933140000001137,-3.1643442361535428,rsma_50100150__rbo_50,28.0,rsma_50100150__rbo_50,AMGN
rbo_20__rtt_5020_equity_equal,10301.523100000011,3.015231000000118,-3.4019453201439407,rbo_20__rtt_5020,4.0,rbo_20__rtt_5020,AMGN
rrg_equity_equal,10294.536700000015,2.9453670000001653,-3.0491518282024948,rrg,,rrg,AMGN
rbo_20__rsma_50100150_equity_equal,10289.074800000002,2.8907480000000207,-3.654583878920884,rbo_20__rsma_50100150,72.0,rbo_20__rsma_50100150,AMGN
rema_50100150__rsma_50100150_equity_equal,10286.048099999998,2.8604809999999814,-2.979788545807399,rema_50100150__rsma_50100150,14.0,rema_50100150__rsma_50100150,AMGN
rsma_50100150__rbo_20_equity_equal,10278.3585,2.7835849999999995,-3.546349774089924,rsma_50100150__rbo_20,24.0,rsma_50100150__rbo_20,AMGN
rbo_20__rbo_50_equity_equal,10253.006500000016,2.530065000000148,-2.822779757667308,rbo_20__rbo_50,20.0,rbo_20__rbo_50,AMGN
rtt_5020__rbo_20_equity_constant,10248.679400000005,2.486794000000048,-23.053281675969014,rtt_5020__rbo_20,8.0,rtt_5020__rbo_20,AMGN
rtt_5020__rsma_50100150_equity_equal,10243.403199999995,2.434031999999964,-3.106159117940823,rtt_5020__rsma_50100150,66.0,rtt_5020__rsma_50100150,AMGN
rema_50100150__rbo_100_equity_equal,10237.930000000006,2.379300000000062,-2.394966906671975,rema_50100150__rbo_100,32.0,rema_50100150__rbo_100,AMGN
rema_50100150__rbo_20_equity_equal,10237.182599999998,2.371825999999988,-3.4678843974243776,rema_50100150__rbo_20,18.0,rema_50100150__rbo_20,AMGN
rtt_5020__rbo_50_equity_equal,10221.030700000012,2.2103070000001117,-2.4810445820169424,rtt_5020__rbo_50,3.0,rtt_5020__rbo_50,AMGN
rbo_50__rtt_5020_equity_equal,10221.030700000012,2.2103070000001117,-2.4810445820169424,rbo_50__rtt_5020,3.0,rbo_50__rtt_5020,AMGN
rtt_5020__rtt_5020_equity_equal,10221.030700000012,2.2103070000001117,-2.4810445820169424,rtt_5020__rtt_5020,3.0,rtt_5020__rtt_5020,AMGN
rbo_50__rbo_50_equity_equal,10221.030700000012,2.2103070000001117,-2.4810445820169424,rbo_50__rbo_50,3.0,rbo_50__rbo_50,AMGN
rbo_50__rbo_20_equity_equal,10181.519000000006,1.8151900000000556,-2.5367555660045205,rbo_50__rbo_20,41.0,rbo_50__rbo_20,AMGN
rsma_50100150__rema_50100150_equity_equal,10172.4532,1.7245320000000008,-2.0618100782680933,rsma_50100150__rema_50100150,48.0,rsma_50100150__rema_50100150,AMGN
rbo_50__rema_50100150_equity_constant,10151.795000000013,1.5179500000001234,-20.3378894093935,rbo_50__rema_50100150,128.0,rbo_50__rema_50100150,AMGN
rsma_50100150__rbo_100_equity_equal,10139.30260000002,1.393026000000197,-2.1384338685477995,rsma_50100150__rbo_100,39.0,rsma_50100150__rbo_100,AMGN
rbo_20__rbo_20_equity_equal,10127.369,1.2736900000000162,-3.101574260396992,rbo_20__rbo_20,9.0,rbo_20__rbo_20,AMGN
rema_50100150__rema_50100150_equity_equal,10119.9978,1.1999780000000015,-1.341844638168521,rema_50100150__rema_50100150,6.0,rema_50100150__rema_50100150,AMGN
rbo_100__rsma_50100150_equity_equal,10083.641600000006,0.836416000000062,-1.8629011208180368,rbo_100__rsma_50100150,89.0,rbo_100__rsma_50100150,AMGN
rbo_50_equity_equal,10079.317900000007,0.793179000000066,-2.891060809489627,rbo_50,,rbo_50,AMGN
rtt_5020__rbo_20_equity_equal,10046.8766,0.4687660000000093,-2.175416220775053,rtt_5020__rbo_20,8.0,rtt_5020__rbo_20,AMGN
rbo_50__rema_50100150_equity_equal,10044.926400000004,0.4492640000000492,-1.6243468005159614,rbo_50__rema_50100150,128.0,rbo_50__rema_50100150,AMGN
rbo_100__rbo_50_equity_equal,10021.100700000015,0.2110070000001629,-2.2677558391993924,rbo_100__rbo_50,16.0,rbo_100__rbo_50,AMGN
rbo_100__rtt_5020_equity_equal,10021.100700000015,0.2110070000001629,-2.2677558391993924,rbo_100__rtt_5020,16.0,rbo_100__rtt_5020,AMGN
rbo_100__rbo_20_equity_equal,10012.23170000001,0.1223170000000939,-2.256145730603153,rbo_100__rbo_20,51.0,rbo_100__rbo_20,AMGN
rbo_20__rema_50100150_equity_equal,10000.192500000005,0.001925000000047,-1.65873992497586,rbo_20__rema_50100150,103.0,rbo_20__rema_50100150,AMGN
rtt_5020_equity_equal,10000.100600000003,0.0010060000000366,-2.9531632748540684,rtt_5020,,rtt_5020,AMGN
rtt_5020__rbo_100_equity_equal,9997.320000000016,-0.026799999999838,-3.0958702194572365,rtt_5020__rbo_100,31.0,rtt_5020__rbo_100,AMGN
rbo_50__rbo_100_equity_equal,9996.948000000017,-0.030519999999834,-3.0995123828560773,rbo_50__rbo_100,34.0,rbo_50__rbo_100,AMGN
rbo_100__rema_50100150_equity_equal,9989.730000000009,-0.1026999999999112,-2.325336055861168,rbo_100__rema_50100150,115.0,rbo_100__rema_50100150,AMGN
rtt_5020__rema_50100150_equity_equal,9984.697500000002,-0.1530249999999844,-1.5166881359293587,rtt_5020__rema_50100150,94.0,rtt_5020__rema_50100150,AMGN
rema_50100150_equity_equal,9971.938099999994,-0.2806190000000597,-2.92875964307811,rema_50100150,,rema_50100150,AMGN
rbo_100__rbo_100_equity_equal,9963.425100000017,-0.3657489999998375,-2.8359044726252542,rbo_100__rbo_100,3.0,rbo_100__rbo_100,AMGN
rtt_5020__rbo_100_equity_constant,9959.051899999991,-0.4094810000000892,-34.32730033081874,rtt_5020__rbo_100,31.0,rtt_5020__rbo_100,AMGN
rbo_50__rbo_100_equity_constant,9954.091899999989,-0.4590810000001166,-34.364479393429654,rbo_50__rbo_100,34.0,rbo_50__rbo_100,AMGN
rbo_20__rbo_100_equity_equal,9930.081000000018,-0.6991899999998163,-2.9383570782466717,rbo_20__rbo_100,49.0,rbo_20__rbo_100,AMGN
rbo_20_equity_equal,9921.323299999993,-0.7867670000000881,-4.29001267528758,rbo_20,,rbo_20,AMGN
rbo_100__rbo_20_equity_convex,9868.707799999953,-1.3129220000004935,-82.87917588014254,rbo_100__rbo_20,51.0,rbo_100__rbo_20,AMGN
rbo_100_equity_equal,9690.23040000002,-3.0976959999997944,-4.486527857797543,rbo_100,,rbo_100,AMGN
rbo_100__rema_50100150_equity_constant,9629.858799999996,-3.701412000000059,-26.84233071078311,rbo_100__rema_50100150,115.0,rbo_100__rema_50100150,AMGN
rbo_20__rema_50100150_equity_constant,9460.768700000008,-5.392312999999927,-19.29727213471563,rbo_20__rema_50100150,103.0,rbo_20__rema_50100150,AMGN
rtt_5020_equity_constant,9433.223999999993,-5.667760000000088,-29.00926579146781,rtt_5020,,rtt_5020,AMGN
rbo_100__rbo_100_equity_constant,9413.10520000001,-5.868947999999897,-31.965531274888537,rbo_100__rbo_100,3.0,rbo_100__rbo_100,AMGN
rtt_5020__rema_50100150_equity_constant,9315.679100000012,-6.843208999999884,-19.51142467888285,rtt_5020__rema_50100150,94.0,rtt_5020__rema_50100150,AMGN
rbo_20__rbo_20_equity_concave,8966.121699999989,-10.338783000000106,-77.56292920432625,rbo_20__rbo_20,9.0,rbo_20__rbo_20,AMGN
rbo_20__rbo_100_equity_constant,8899.921199999997,-11.000788000000028,-33.157875193059446,rbo_20__rbo_100,49.0,rbo_20__rbo_100,AMGN
rtt_5020__rema_50100150_equity_convex,8747.923100000075,-12.520768999999255,-69.44478618907812,rtt_5020__rema_50100150,94.0,rtt_5020__rema_50100150,AMGN
rbo_20__rbo_20_equity_convex,8392.561199999993,-16.074388000000074,-72.8651633387643,rbo_20__rbo_20,9.0,rbo_20__rbo_20,AMGN
rtt_5020__rema_50100150_equity_concave,8090.80050000009,-19.09199499999909,-75.02859716746634,rtt_5020__rema_50100150,94.0,rtt_5020__rema_50100150,AMGN
rbo_100__rbo_20_equity_concave,7724.106299999903,-22.75893700000097,-88.47648360495752,rbo_100__rbo_20,51.0,rbo_100__rbo_20,AMGN
rsma_50100150__rbo_100_equity_concave,7505.353399999981,-24.94646600000019,-84.19000139067059,rsma_50100150__rbo_100,39.0,rsma_50100150__rbo_100,AMGN
rbo_100__rema_50100150_equity_convex,6600.926799999946,-33.99073200000055,-81.49892732153148,rbo_100__rema_50100150,115.0,rbo_100__rema_50100150,AMGN
rbo_20__rema_50100150_equity_concave,5140.452800000055,-48.595471999999454,-74.74732009922208,rbo_20__rema_50100150,103.0,rbo_20__rema_50100150,AMGN
rbo_20__rema_50100150_equity_convex,5020.90090000004,-49.79099099999961,-68.29268827978122,rbo_20__rema_50100150,103.0,rbo_20__rema_50100150,AMGN
rtt_5020__rbo_100_equity_convex,4844.709800000016,-51.55290199999985,-95.07376309118791,rtt_5020__rbo_100,31.0,rtt_5020__rbo_100,AMGN
rbo_50__rbo_100_equity_convex,4830.759000000014,-51.69240999999987,-95.09747485182244,rbo_50__rbo_100,34.0,rbo_50__rbo_100,AMGN
rbo_100__rema_50100150_equity_concave,4663.486799999924,-53.36513200000076,-88.90594722405612,rbo_100__rema_50100150,115.0,rbo_100__rema_50100150,AMGN
rtt_5020__rbo_100_equity_concave,4619.586400000041,-53.8041359999996,-95.759562435858,rtt_5020__rbo_100,31.0,rtt_5020__rbo_100,AMGN
rbo_50__rbo_100_equity_concave,4606.872700000039,-53.9312729999996,-95.77900379992822,rbo_50__rbo_100,34.0,rbo_50__rbo_100,AMGN
rbo_20__rbo_100_equity_convex,4348.04840000001,-56.5195159999999,-80.6172669684757,rbo_20__rbo_100,49.0,rbo_20__rbo_100,AMGN
rbo_20__rbo_100_equity_concave,3609.255000000022,-63.90744999999978,-80.81588898483766,rbo_20__rbo_100,49.0,rbo_20__rbo_100,AMGN
rtt_5020_equity_convex,2878.4477000000115,-71.21552299999989,-84.95617249885979,rtt_5020,,rtt_5020,AMGN
rtt_5020_equity_concave,2603.367500000012,-73.96632499999988,-86.27009275357997,rtt_5020,,rtt_5020,AMGN
rbo_100__rbo_100_equity_convex,1161.9085000000096,-88.3809149999999,-97.7947678798212,rbo_100__rbo_100,3.0,rbo_100__rbo_100,AMGN
rbo_100__rbo_100_equity_concave,1161.9085000000096,-88.3809149999999,-97.7947678798212,rbo_100__rbo_100,3.0,rbo_100__rbo_100,AMGN
rbo_20_equity_constant,,,0.0,rbo_20,,rbo_20,AMGN
rbo_20_equity_concave,,,0.0,rbo_20,,rbo_20,AMGN
rbo_20_equity_convex,,,0.0,rbo_20,,rbo_20,AMGN
rbo_50_equity_constant,,,0.0,rbo_50,,rbo_50,AMGN
rbo_50_equity_concave,,,0.0,rbo_50,,rbo_50,AMGN
rbo_50_equity_convex,,,0.0,rbo_50,,rbo_50,AMGN
rbo_100_equity_constant,,,0.0,rbo_100,,rbo_100,AMGN
rbo_100_equity_concave,,,0.0,rbo_100,,rbo_100,AMGN
rbo_100_equity_convex,,,0.0,rbo_100,,rbo_100,AMGN
rsma_50100150_equity_constant,,,0.0,rsma_50100150,,rsma_50100150,AMGN
rsma_50100150_equity_concave,,,0.0,rsma_50100150,,rsma_50100150,AMGN
rsma_50100150_equity_convex,,,0.0,rsma_50100150,,rsma_50100150,AMGN
rema_50100150_equity_constant,,,0.0,rema_50100150,,rema_50100150,AMGN
rema_50100150_equity_concave,,,0.0,rema_50100150,,rema_50100150,AMGN
rema_50100150_equity_convex,,,0.0,rema_50100150,,rema_50100150,AMGN
rrg_equity_constant,,,0.0,rrg,,rrg,AMGN
rrg_equity_concave,,,0.0,rrg,,rrg,AMGN
rrg_equity_convex,,,0.0,rrg,,rrg,AMGN
rsma_50100150__rtt_5020_equity_concave,33556.50589999997,235.56505899999968,-72.47522862095748,rsma_50100150__rtt_5020,29.0,rsma_50100150__rtt_5020,AMZN
rsma_50100150__rbo_20_equity_concave,33074.41459999998,230.74414599999983,-72.04678442476794,rsma_50100150__rbo_20,41.0,rsma_50100150__rbo_20,AMZN
rsma_50100150__rbo_20_equity_convex,26640.992999999977,166.40992999999975,-65.59797604911827,rsma_50100150__rbo_20,41.0,rsma_50100150__rbo_20,AMZN
rsma_50100150__rtt_5020_equity_convex,25993.69859999998,159.93698599999982,-65.59797604911827,rsma_50100150__rtt_5020,29.0,rsma_50100150__rtt_5020,AMZN
rbo_100__rbo_20_equity_concave,24963.90899999998,149.63908999999978,-80.48229760982245,rbo_100__rbo_20,67.0,rbo_100__rbo_20,AMZN
rema_50100150__rbo_20_equity_concave,23318.21169999996,133.1821169999996,-70.9579991592515,rema_50100150__rbo_20,34.0,rema_50100150__rbo_20,AMZN
rema_50100150__rtt_5020_equity_concave,22033.18929999998,120.33189299999978,-70.9579991592515,rema_50100150__rtt_5020,26.0,rema_50100150__rtt_5020,AMZN
rsma_50100150__rsma_50100150_equity_convex,21328.2637,113.28263699999997,-64.96970874666859,rsma_50100150__rsma_50100150,5.0,rsma_50100150__rsma_50100150,AMZN
rsma_50100150__rsma_50100150_equity_concave,21277.61780000001,112.7761780000001,-65.1590361436884,rsma_50100150__rsma_50100150,5.0,rsma_50100150__rsma_50100150,AMZN
rsma_50100150__rbo_50_equity_concave,21267.91819999997,112.67918199999971,-66.98059585058296,rsma_50100150__rbo_50,30.0,rsma_50100150__rbo_50,AMZN
rema_50100150__rbo_20_equity_convex,21144.39989999998,111.4439989999998,-65.59797604911827,rema_50100150__rbo_20,34.0,rema_50100150__rbo_20,AMZN
rbo_100__rbo_20_equity_convex,20657.064899999998,106.57064899999992,-75.7317029660025,rbo_100__rbo_20,67.0,rbo_100__rbo_20,AMZN
rsma_50100150__rema_50100150_equity_convex,20336.695400000008,103.36695400000008,-66.44236643720393,rsma_50100150__rema_50100150,12.0,rsma_50100150__rema_50100150,AMZN
rema_50100150__rema_50100150_equity_concave,20178.7152,101.78715200000003,-70.80304357132172,rema_50100150__rema_50100150,3.0,rema_50100150__rema_50100150,AMZN
rsma_50100150__rema_50100150_equity_concave,20074.410100000023,100.7441010000002,-67.63696514514417,rsma_50100150__rema_50100150,12.0,rsma_50100150__rema_50100150,AMZN
rema_50100150__rema_50100150_equity_convex,20044.0663,100.440663,-69.56132416555725,rema_50100150__rema_50100150,3.0,rema_50100150__rema_50100150,AMZN
rema_50100150__rtt_5020_equity_convex,19513.508199999986,95.13508199999984,-65.59797604911827,rema_50100150__rtt_5020,26.0,rema_50100150__rtt_5020,AMZN
rsma_50100150__rbo_50_equity_convex,18530.33699999997,85.3033699999997,-57.92190950257883,rsma_50100150__rbo_50,30.0,rsma_50100150__rbo_50,AMZN
rema_50100150__rsma_50100150_equity_convex,17632.175199999987,76.32175199999986,-65.54792000614263,rema_50100150__rsma_50100150,14.0,rema_50100150__rsma_50100150,AMZN
rbo_50__rbo_20_equity_concave,17604.65410000004,76.04654100000039,-74.65026606322624,rbo_50__rbo_20,28.0,rbo_50__rbo_20,AMZN
rbo_20__rtt_5020_equity_convex,17342.345700000013,73.42345700000013,-67.33128252513374,rbo_20__rtt_5020,5.0,rbo_20__rtt_5020,AMZN
rbo_20__rtt_5020_equity_concave,17338.584200000005,73.38584200000004,-67.33128252513374,rbo_20__rtt_5020,5.0,rbo_20__rtt_5020,AMZN
rbo_50__rbo_20_equity_convex,17262.943400000022,72.62943400000022,-70.86790265045477,rbo_50__rbo_20,28.0,rbo_50__rbo_20,AMZN
rema_50100150__rsma_50100150_equity_concave,17099.25529999998,70.99255299999979,-69.0718658064381,rema_50100150__rsma_50100150,14.0,rema_50100150__rsma_50100150,AMZN
rbo_100__rtt_5020_equity_concave,16639.393199999973,66.39393199999972,-70.4862428742522,rbo_100__rtt_5020,42.0,rbo_100__rtt_5020,AMZN
rbo_20__rbo_20_equity_convex,15296.942000000006,52.96942000000007,-67.33128252513374,rbo_20__rbo_20,8.0,rbo_20__rbo_20,AMZN
rbo_100__rtt_5020_equity_convex,14729.887199999988,47.29887199999989,-70.32562681440449,rbo_100__rtt_5020,42.0,rbo_100__rtt_5020,AMZN
rema_50100150__rbo_50_equity_concave,14616.957099999969,46.16957099999968,-66.98059585058296,rema_50100150__rbo_50,27.0,rema_50100150__rbo_50,AMZN
rema_50100150__rbo_100_equity_concave,14261.2745,42.612745,-68.13334541491241,rema_50100150__rbo_100,15.0,rema_50100150__rbo_100,AMZN
rbo_20__rbo_20_equity_concave,14175.7807,41.757807,-67.33128252513374,rbo_20__rbo_20,8.0,rbo_20__rbo_20,AMZN
rema_50100150__rbo_100_equity_convex,14162.159299999994,41.62159299999995,-54.12931183072192,rema_50100150__rbo_100,15.0,rema_50100150__rbo_100,AMZN
rema_50100150__rbo_50_equity_convex,13932.260299999974,39.32260299999975,-57.92190950257883,rema_50100150__rbo_50,27.0,rema_50100150__rbo_50,AMZN
rbo_100__rbo_50_equity_convex,13679.018499999964,36.79018499999964,-70.32562681440449,rbo_100__rbo_50,50.0,rbo_100__rbo_50,AMZN
rbo_100__rbo_100_equity_concave,13677.233200000008,36.77233200000008,-70.32562681440449,rbo_100__rbo_100,2.0,rbo_100__rbo_100,AMZN
rbo_100__rbo_100_equity_convex,13677.233200000008,36.77233200000008,-70.32562681440449,rbo_100__rbo_100,2.0,rbo_100__rbo_100,AMZN
rbo_50__rbo_100_equity_concave,13489.26099999999,34.892609999999905,-71.64760384526096,rbo_50__rbo_100,6.0,rbo_50__rbo_100,AMZN
rsma_50100150__rbo_100_equity_convex,13398.879599999971,33.98879599999973,-47.58889777564088,rsma_50100150__rbo_100,13.0,rsma_50100150__rbo_100,AMZN
rbo_50__rbo_100_equity_convex,13370.05289999999,33.70052899999989,-67.38270892994439,rbo_50__rbo_100,6.0,rbo_50__rbo_100,AMZN
rbo_100__rbo_50_equity_concave,13207.00929999993,32.070092999999304,-70.32562681440449,rbo_100__rbo_50,50.0,rbo_100__rbo_50,AMZN
rtt_5020__rbo_100_equity_concave,13126.010200000004,31.26010200000005,-71.64760384526096,rtt_5020__rbo_100,6.0,rtt_5020__rbo_100,AMZN
rtt_5020__rbo_100_equity_convex,13007.075999999985,30.07075999999984,-67.38270892994439,rtt_5020__rbo_100,6.0,rtt_5020__rbo_100,AMZN
rsma_50100150__rbo_100_equity_concave,12938.865599999976,29.38865599999976,-59.38314354234492,rsma_50100150__rbo_100,13.0,rsma_50100150__rbo_100,AMZN
rbo_50__rema_50100150_equity_concave,12807.905699999994,28.079056999999928,-58.987109774346266,rbo_50__rema_50100150,73.0,rbo_50__rema_50100150,AMZN
rbo_50__rtt_5020_equity_convex,12748.725700000026,27.487257000000252,-69.1330755641786,rbo_50__rtt_5020,3.0,rbo_50__rtt_5020,AMZN
rbo_50__rbo_50_equity_concave,12748.725700000026,27.487257000000252,-69.1330755641786,rbo_50__rbo_50,3.0,rbo_50__rbo_50,AMZN
rbo_50__rtt_5020_equity_concave,12748.725700000026,27.487257000000252,-69.1330755641786,rbo_50__rtt_5020,3.0,rbo_50__rtt_5020,AMZN
rbo_50__rbo_50_equity_convex,12748.725700000026,27.487257000000252,-69.1330755641786,rbo_50__rbo_50,3.0,rbo_50__rbo_50,AMZN
rtt_5020__rtt_5020_equity_convex,12629.901800000009,26.299018000000096,-69.1330755641786,rtt_5020__rtt_5020,3.0,rtt_5020__rtt_5020,AMZN
rtt_5020__rbo_50_equity_convex,12629.901800000009,26.299018000000096,-69.1330755641786,rtt_5020__rbo_50,3.0,rtt_5020__rbo_50,AMZN
rtt_5020__rbo_50_equity_concave,12629.901800000009,26.299018000000096,-69.1330755641786,rtt_5020__rbo_50,3.0,rtt_5020__rbo_50,AMZN
rtt_5020__rtt_5020_equity_concave,12629.901800000009,26.299018000000096,-69.1330755641786,rtt_5020__rtt_5020,3.0,rtt_5020__rtt_5020,AMZN
rbo_20__rbo_100_equity_concave,12392.469999999988,23.924699999999863,-70.03164920611322,rbo_20__rbo_100,7.0,rbo_20__rbo_100,AMZN
rbo_50__rema_50100150_equity_convex,12285.578500000016,22.85578500000016,-54.29657770135592,rbo_50__rema_50100150,73.0,rbo_50__rema_50100150,AMZN
rbo_20__rbo_100_equity_convex,12199.067099999984,21.99067099999983,-59.755793563404325,rbo_20__rbo_100,7.0,rbo_20__rbo_100,AMZN
rbo_20__rema_50100150_equity_concave,11917.10889999999,19.17108899999991,-70.40874674760703,rbo_20__rema_50100150,68.0,rbo_20__rema_50100150,AMZN
rsma_50100150__rbo_20_equity_constant,11914.706400000005,19.14706400000004,-17.833257748147126,rsma_50100150__rbo_20,41.0,rsma_50100150__rbo_20,AMZN
rsma_50100150__rtt_5020_equity_constant,11883.624099999986,18.83624099999985,-17.833257748147126,rsma_50100150__rtt_5020,29.0,rsma_50100150__rtt_5020,AMZN
rbo_100__rsma_50100150_equity_convex,11756.628299999971,17.566282999999714,-51.65584538649495,rbo_100__rsma_50100150,104.0,rbo_100__rsma_50100150,AMZN
rbo_100__rbo_20_equity_constant,11575.15279999999,15.751527999999904,-18.474745465879817,rbo_100__rbo_20,67.0,rbo_100__rbo_20,AMZN
rsma_50100150__rsma_50100150_equity_constant,11553.691299999997,15.536912999999952,-13.447574975453913,rsma_50100150__rsma_50100150,5.0,rsma_50100150__rsma_50100150,AMZN
rbo_100__rsma_50100150_equity_constant,11491.8761,14.918761000000003,-16.66077926256474,rbo_100__rsma_50100150,104.0,rbo_100__rsma_50100150,AMZN
rbo_20__rbo_50_equity_concave,11467.431500000006,14.674315000000073,-68.74019794281297,rbo_20__rbo_50,14.0,rbo_20__rbo_50,AMZN
rbo_20__rema_50100150_equity_convex,11429.701800000012,14.29701800000014,-67.10534942126175,rbo_20__rema_50100150,68.0,rbo_20__rema_50100150,AMZN
rbo_20__rbo_50_equity_convex,11362.130299999975,13.621302999999774,-66.70373253068328,rbo_20__rbo_50,14.0,rbo_20__rbo_50,AMZN
rtt_5020__rbo_20_equity_convex,11343.945900000008,13.439459000000076,-69.1330755641786,rtt_5020__rbo_20,6.0,rtt_5020__rbo_20,AMZN
rema_50100150__rbo_20_equity_constant,11295.884899999995,12.958848999999953,-17.833257748147126,rema_50100150__rbo_20,34.0,rema_50100150__rbo_20,AMZN
rsma_50100150__rema_50100150_equity_constant,11265.115800000009,12.651158000000072,-13.633756985377325,rsma_50100150__rema_50100150,12.0,rsma_50100150__rema_50100150,AMZN
rsma_50100150__rbo_50_equity_constant,11222.990699999988,12.229906999999884,-13.714273925742004,rsma_50100150__rbo_50,30.0,rsma_50100150__rbo_50,AMZN
rema_50100150__rtt_5020_equity_constant,11099.322299999982,10.993222999999809,-17.833257748147126,rema_50100150__rtt_5020,26.0,rema_50100150__rtt_5020,AMZN
rbo_100__rtt_5020_equity_constant,10979.531099999973,9.795310999999728,-14.074557563058873,rbo_100__rtt_5020,42.0,rbo_100__rtt_5020,AMZN
rbo_50__rbo_20_equity_constant,10952.606800000003,9.526068000000045,-17.217498482822943,rbo_50__rbo_20,28.0,rbo_50__rbo_20,AMZN
rema_50100150__rema_50100150_equity_constant,10931.764700000003,9.31764700000004,-14.98891553221288,rema_50100150__rema_50100150,3.0,rema_50100150__rema_50100150,AMZN
rbo_100__rbo_50_equity_constant,10862.170099999976,8.62170099999975,-13.2884111900399,rbo_100__rbo_50,50.0,rbo_100__rbo_50,AMZN
rbo_50__rbo_100_equity_constant,10775.939200000006,7.759392000000065,-12.61087461472546,rbo_50__rbo_100,6.0,rbo_50__rbo_100,AMZN
rbo_20__rtt_5020_equity_constant,10745.518200000008,7.455182000000082,-16.27894663564727,rbo_20__rtt_5020,5.0,rbo_20__rtt_5020,AMZN
rbo_100__rbo_100_equity_constant,10710.48279999999,7.104827999999896,-11.6785991014914,rbo_100__rbo_100,2.0,rbo_100__rbo_100,AMZN
rtt_5020__rbo_100_equity_constant,10678.065999999992,6.780659999999905,-11.961290307520503,rtt_5020__rbo_100,6.0,rtt_5020__rbo_100,AMZN
rema_50100150__rsma_50100150_equity_constant,10670.458,6.704580000000004,-14.018089201125106,rema_50100150__rsma_50100150,14.0,rema_50100150__rsma_50100150,AMZN
rema_50100150__rbo_100_equity_constant,10661.470100000002,6.614701000000012,-12.008789858232156,rema_50100150__rbo_100,15.0,rema_50100150__rbo_100,AMZN
rtt_5020__rbo_20_equity_concave,10660.599500000008,6.605995000000076,-69.1330755641786,rtt_5020__rbo_20,6.0,rtt_5020__rbo_20,AMZN
rsma_50100150__rbo_100_equity_constant,10632.727099999996,6.327270999999968,-9.637329276974626,rsma_50100150__rbo_100,13.0,rsma_50100150__rbo_100,AMZN
rbo_20__rbo_100_equity_constant,10625.601199999994,6.256011999999944,-12.019705277220613,rbo_20__rbo_100,7.0,rbo_20__rbo_100,AMZN
rema_50100150__rbo_50_equity_constant,10490.591599999989,4.905915999999899,-12.97386125225954,rema_50100150__rbo_50,27.0,rema_50100150__rbo_50,AMZN
rbo_50__rsma_50100150_equity_constant,10445.455699999991,4.454556999999926,-12.241853804564451,rbo_50__rsma_50100150,78.0,rbo_50__rsma_50100150,AMZN
rbo_50__rtt_5020_equity_constant,10370.355599999992,3.703555999999919,-12.94740371048688,rbo_50__rtt_5020,3.0,rbo_50__rtt_5020,AMZN
rbo_50__rbo_50_equity_constant,10370.355599999992,3.703555999999919,-12.94740371048688,rbo_50__rbo_50,3.0,rbo_50__rbo_50,AMZN
rbo_50__rema_50100150_equity_constant,10358.0649,3.580649000000013,-12.055473452860465,rbo_50__rema_50100150,73.0,rbo_50__rema_50100150,AMZN
rtt_5020__rtt_5020_equity_constant,10349.57699999998,3.4957699999998093,-12.94740371048688,rtt_5020__rtt_5020,3.0,rtt_5020__rtt_5020,AMZN
rtt_5020__rbo_50_equity_constant,10349.57699999998,3.4957699999998093,-12.94740371048688,rtt_5020__rbo_50,3.0,rtt_5020__rbo_50,AMZN
rbo_20__rbo_20_equity_constant,10338.414799999997,3.384147999999953,-16.27894663564727,rbo_20__rbo_20,8.0,rbo_20__rbo_20,AMZN
rbo_100__rsma_50100150_equity_concave,10314.70969999998,3.147096999999799,-59.87186531008085,rbo_100__rsma_50100150,104.0,rbo_100__rsma_50100150,AMZN
rrg_equity_equal,10236.867,2.368670000000006,-2.511627072657662,rrg,,rrg,AMZN
rbo_20__rbo_50_equity_constant,10206.339299999989,2.063392999999869,-13.010854742259466,rbo_20__rbo_50,14.0,rbo_20__rbo_50,AMZN
